direction,duplicate_code,keep_code,props,relation_type,source_code
incoming,EVD-CARD-FULLBOOK-82C891D50B4317,EVD-CARD-FULLBOOK-3148AB1C428DE8,"{""relationType"": ""supported_by_evidence"", ""disease_code"": ""DIS-CARD-CAD-AMI"", ""evidence_count"": 1, ""document_ids"": [""DOC-CF62B75AEC93F1A6""], ""target_code"": ""EVD-CARD-FULLBOOK-82C891D50B4317"", ""batch_id"": ""FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001"", ""source_names"": [""《内科学（第10版）》docx""], ""scope_filter_rule"": ""CDSS查询证据时必须按当前疾病或大类过滤 disease_code"", ""scope_filter_required"": true, ""clinical_review_status"": ""not_applicable"", ""evidence_scope_code"": ""DIS-CARD-CAD-AMI"", ""schema_version"": ""V1.4"", ""updated_at"": ""2026-07-14 20:38:37"", ""scope_governance_batch"": ""20260714_证据范围字段回填"", ""source_types"": [""authoritative_textbook""], ""updated_by"": ""codex"", ""formal_cdss_ready"": false, ""id"": ""REL-DECA903AA589"", ""evidence_ids"": [""EVD-CARD-FULLBOOK-82C891D50B4317""], ""review_status"": ""approved"", ""provenance_records_json"": ""[{\""document_id\"":\""DOC-CF62B75AEC93F1A6\"",\""segment_id\"":\""LINE-7529\"",\""source_name\"":\""《内科学（第10版）》docx\"",\""source_type\"":\""authoritative_textbook\"",\""source_version\"":\""第10版\"",\""source_section\"":\""全书跨章节回捞\"",\""source_page\"":\""N/A\"",\""line_start\"":7529,\""line_end\"":7529,\""evidence_text\"":\""（2）心力衰竭：心力衰竭往往在缺血性心肌病发展到一定阶段出现。有些在胸痛发作或心肌梗死早期即有心衰表现，另一些则在较晚期才出现。这是由于急性或慢性心肌缺血坏死引起心肌舒张和收缩功能障碍所致。常表现为劳力性呼吸困难，严重时可出现端坐呼吸和夜间阵发性呼吸困难等表现，伴有疲乏、虚弱症状。心脏听诊第一心音减弱，可闻及舒张中晚期奔马律。两肺底可闻及散在湿啰音。晚期如果合并有右心衰竭，还会出现食欲缺乏、周围性水肿和右上腹闷胀感等症状。体检可见颈静脉充盈或怒张，心界扩大，肝大、压痛，肝颈静脉回流征阳性。\"",\""guideline_id\"":\""DOC-CF62B75AEC93F1A6\"",\""evidence_id\"":\""EVD-CARD-FULLBOOK-82C891D50B4317\"",\""recommendation_class\"":\""N/A\"",\""evidence_level\"":\""N/A\"",\""confidence\"":1.0,\""disease_code\"":\""DIS-CARD-CAD-AMI\"",\""disease_name\"":\""急性心肌梗死\""}]"", ""source_code"": ""DIS-CARD-CAD-AMI"", ""relationCategory"": ""evidence""}",supported_by_evidence,DIS-CARD-CAD-AMI
incoming,EVD-CARD-FULLBOOK-E139E2BB9C3509,EVD-CARD-FULLBOOK-3148AB1C428DE8,"{""relationType"": ""supported_by_evidence"", ""disease_code"": ""DIS-CARD-CAD-AMI"", ""evidence_count"": 1, ""document_ids"": [""DOC-CF62B75AEC93F1A6""], ""target_code"": ""EVD-CARD-FULLBOOK-E139E2BB9C3509"", ""batch_id"": ""FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001"", ""source_names"": [""《内科学（第10版）》docx""], ""scope_filter_rule"": ""CDSS查询证据时必须按当前疾病或大类过滤 disease_code"", ""scope_filter_required"": true, ""clinical_review_status"": ""not_applicable"", ""evidence_scope_code"": ""DIS-CARD-CAD-AMI"", ""schema_version"": ""V1.4"", ""updated_at"": ""2026-07-14 20:38:37"", ""scope_governance_batch"": ""20260714_证据范围字段回填"", ""source_types"": [""authoritative_textbook""], ""updated_by"": ""codex"", ""formal_cdss_ready"": false, ""id"": ""REL-5C5FE97970D1"", ""evidence_ids"": [""EVD-CARD-FULLBOOK-E139E2BB9C3509""], ""review_status"": ""approved"", ""provenance_records_json"": ""[{\""document_id\"":\""DOC-CF62B75AEC93F1A6\"",\""segment_id\"":\""LINE-7529\"",\""source_name\"":\""《内科学（第10版）》docx\"",\""source_type\"":\""authoritative_textbook\"",\""source_version\"":\""第10版\"",\""source_section\"":\""全书跨章节回捞\"",\""source_page\"":\""N/A\"",\""line_start\"":7529,\""line_end\"":7529,\""evidence_text\"":\""（2）心力衰竭：心力衰竭往往在缺血性心肌病发展到一定阶段出现。有些在胸痛发作或心肌梗死早期即有心衰表现，另一些则在较晚期才出现。这是由于急性或慢性心肌缺血坏死引起心肌舒张和收缩功能障碍所致。常表现为劳力性呼吸困难，严重时可出现端坐呼吸和夜间阵发性呼吸困难等表现，伴有疲乏、虚弱症状。心脏听诊第一心音减弱，可闻及舒张中晚期奔马律。两肺底可闻及散在湿啰音。晚期如果合并有右心衰竭，还会出现食欲缺乏、周围性水肿和右上腹闷胀感等症状。体检可见颈静脉充盈或怒张，心界扩大，肝大、压痛，肝颈静脉回流征阳性。\"",\""guideline_id\"":\""DOC-CF62B75AEC93F1A6\"",\""evidence_id\"":\""EVD-CARD-FULLBOOK-E139E2BB9C3509\"",\""recommendation_class\"":\""N/A\"",\""evidence_level\"":\""N/A\"",\""confidence\"":1.0,\""disease_code\"":\""DIS-CARD-CAD-AMI\"",\""disease_name\"":\""急性心肌梗死\""}]"", ""source_code"": ""DIS-CARD-CAD-AMI"", ""relationCategory"": ""evidence""}",supported_by_evidence,DIS-CARD-CAD-AMI
incoming,EVD-CARD-FULLBOOK-6C9DF5CAF218CF,EVD-CARD-FULLBOOK-3148AB1C428DE8,"{""relationType"": ""supported_by_evidence"", ""disease_code"": ""DIS-CARD-CAD-AMI"", ""evidence_count"": 1, ""document_ids"": [""DOC-CF62B75AEC93F1A6""], ""target_code"": ""EVD-CARD-FULLBOOK-6C9DF5CAF218CF"", ""batch_id"": ""FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001"", ""source_names"": [""《内科学（第10版）》docx""], ""scope_filter_rule"": ""CDSS查询证据时必须按当前疾病或大类过滤 disease_code"", ""scope_filter_required"": true, ""clinical_review_status"": ""not_applicable"", ""evidence_scope_code"": ""DIS-CARD-CAD-AMI"", ""schema_version"": ""V1.4"", ""updated_at"": ""2026-07-14 20:38:37"", ""scope_governance_batch"": ""20260714_证据范围字段回填"", ""source_types"": [""authoritative_textbook""], ""updated_by"": ""codex"", ""formal_cdss_ready"": false, ""id"": ""REL-B8AD3524D9CB"", ""evidence_ids"": [""EVD-CARD-FULLBOOK-6C9DF5CAF218CF""], ""review_status"": ""approved"", ""provenance_records_json"": ""[{\""document_id\"":\""DOC-CF62B75AEC93F1A6\"",\""segment_id\"":\""LINE-7529\"",\""source_name\"":\""《内科学（第10版）》docx\"",\""source_type\"":\""authoritative_textbook\"",\""source_version\"":\""第10版\"",\""source_section\"":\""全书跨章节回捞\"",\""source_page\"":\""N/A\"",\""line_start\"":7529,\""line_end\"":7529,\""evidence_text\"":\""（2）心力衰竭：心力衰竭往往在缺血性心肌病发展到一定阶段出现。有些在胸痛发作或心肌梗死早期即有心衰表现，另一些则在较晚期才出现。这是由于急性或慢性心肌缺血坏死引起心肌舒张和收缩功能障碍所致。常表现为劳力性呼吸困难，严重时可出现端坐呼吸和夜间阵发性呼吸困难等表现，伴有疲乏、虚弱症状。心脏听诊第一心音减弱，可闻及舒张中晚期奔马律。两肺底可闻及散在湿啰音。晚期如果合并有右心衰竭，还会出现食欲缺乏、周围性水肿和右上腹闷胀感等症状。体检可见颈静脉充盈或怒张，心界扩大，肝大、压痛，肝颈静脉回流征阳性。\"",\""guideline_id\"":\""DOC-CF62B75AEC93F1A6\"",\""evidence_id\"":\""EVD-CARD-FULLBOOK-6C9DF5CAF218CF\"",\""recommendation_class\"":\""N/A\"",\""evidence_level\"":\""N/A\"",\""confidence\"":1.0,\""disease_code\"":\""DIS-CARD-CAD-AMI\"",\""disease_name\"":\""急性心肌梗死\""}]"", ""source_code"": ""DIS-CARD-CAD-AMI"", ""relationCategory"": ""evidence""}",supported_by_evidence,DIS-CARD-CAD-AMI
incoming,EVD-CARD-FULLBOOK-E504BAE4D2A546,EVD-CARD-FULLBOOK-3148AB1C428DE8,"{""relationType"": ""supported_by_evidence"", ""disease_code"": ""DIS-CARD-CAD-AMI"", ""evidence_count"": 1, ""document_ids"": [""DOC-CF62B75AEC93F1A6""], ""target_code"": ""EVD-CARD-FULLBOOK-E504BAE4D2A546"", ""batch_id"": ""FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001"", ""source_names"": [""《内科学（第10版）》docx""], ""scope_filter_rule"": ""CDSS查询证据时必须按当前疾病或大类过滤 disease_code"", ""scope_filter_required"": true, ""clinical_review_status"": ""not_applicable"", ""evidence_scope_code"": ""DIS-CARD-CAD-AMI"", ""schema_version"": ""V1.4"", ""updated_at"": ""2026-07-14 20:38:37"", ""scope_governance_batch"": ""20260714_证据范围字段回填"", ""source_types"": [""authoritative_textbook""], ""updated_by"": ""codex"", ""formal_cdss_ready"": false, ""id"": ""REL-4E9D488AB860"", ""evidence_ids"": [""EVD-CARD-FULLBOOK-E504BAE4D2A546""], ""review_status"": ""approved"", ""provenance_records_json"": ""[{\""document_id\"":\""DOC-CF62B75AEC93F1A6\"",\""segment_id\"":\""LINE-7529\"",\""source_name\"":\""《内科学（第10版）》docx\"",\""source_type\"":\""authoritative_textbook\"",\""source_version\"":\""第10版\"",\""source_section\"":\""全书跨章节回捞\"",\""source_page\"":\""N/A\"",\""line_start\"":7529,\""line_end\"":7529,\""evidence_text\"":\""（2）心力衰竭：心力衰竭往往在缺血性心肌病发展到一定阶段出现。有些在胸痛发作或心肌梗死早期即有心衰表现，另一些则在较晚期才出现。这是由于急性或慢性心肌缺血坏死引起心肌舒张和收缩功能障碍所致。常表现为劳力性呼吸困难，严重时可出现端坐呼吸和夜间阵发性呼吸困难等表现，伴有疲乏、虚弱症状。心脏听诊第一心音减弱，可闻及舒张中晚期奔马律。两肺底可闻及散在湿啰音。晚期如果合并有右心衰竭，还会出现食欲缺乏、周围性水肿和右上腹闷胀感等症状。体检可见颈静脉充盈或怒张，心界扩大，肝大、压痛，肝颈静脉回流征阳性。\"",\""guideline_id\"":\""DOC-CF62B75AEC93F1A6\"",\""evidence_id\"":\""EVD-CARD-FULLBOOK-E504BAE4D2A546\"",\""recommendation_class\"":\""N/A\"",\""evidence_level\"":\""N/A\"",\""confidence\"":1.0,\""disease_code\"":\""DIS-CARD-CAD-AMI\"",\""disease_name\"":\""急性心肌梗死\""}]"", ""source_code"": ""DIS-CARD-CAD-AMI"", ""relationCategory"": ""evidence""}",supported_by_evidence,DIS-CARD-CAD-AMI
incoming,EVD-CARD-FULLBOOK-118D0360B57FE8,EVD-CARD-FULLBOOK-3148AB1C428DE8,"{""relationType"": ""supported_by_evidence"", ""disease_code"": ""DIS-CARD-CAD-AMI"", ""evidence_count"": 1, ""document_ids"": [""DOC-CF62B75AEC93F1A6""], ""target_code"": ""EVD-CARD-FULLBOOK-118D0360B57FE8"", ""batch_id"": ""FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001"", ""source_names"": [""《内科学（第10版）》docx""], ""scope_filter_rule"": ""CDSS查询证据时必须按当前疾病或大类过滤 disease_code"", ""scope_filter_required"": true, ""clinical_review_status"": ""not_applicable"", ""evidence_scope_code"": ""DIS-CARD-CAD-AMI"", ""schema_version"": ""V1.4"", ""updated_at"": ""2026-07-14 20:38:37"", ""scope_governance_batch"": ""20260714_证据范围字段回填"", ""source_types"": [""authoritative_textbook""], ""updated_by"": ""codex"", ""formal_cdss_ready"": false, ""id"": ""REL-1FC43C8E4C8A"", ""evidence_ids"": [""EVD-CARD-FULLBOOK-118D0360B57FE8""], ""review_status"": ""approved"", ""provenance_records_json"": ""[{\""document_id\"":\""DOC-CF62B75AEC93F1A6\"",\""segment_id\"":\""LINE-7529\"",\""source_name\"":\""《内科学（第10版）》docx\"",\""source_type\"":\""authoritative_textbook\"",\""source_version\"":\""第10版\"",\""source_section\"":\""全书跨章节回捞\"",\""source_page\"":\""N/A\"",\""line_start\"":7529,\""line_end\"":7529,\""evidence_text\"":\""（2）心力衰竭：心力衰竭往往在缺血性心肌病发展到一定阶段出现。有些在胸痛发作或心肌梗死早期即有心衰表现，另一些则在较晚期才出现。这是由于急性或慢性心肌缺血坏死引起心肌舒张和收缩功能障碍所致。常表现为劳力性呼吸困难，严重时可出现端坐呼吸和夜间阵发性呼吸困难等表现，伴有疲乏、虚弱症状。心脏听诊第一心音减弱，可闻及舒张中晚期奔马律。两肺底可闻及散在湿啰音。晚期如果合并有右心衰竭，还会出现食欲缺乏、周围性水肿和右上腹闷胀感等症状。体检可见颈静脉充盈或怒张，心界扩大，肝大、压痛，肝颈静脉回流征阳性。\"",\""guideline_id\"":\""DOC-CF62B75AEC93F1A6\"",\""evidence_id\"":\""EVD-CARD-FULLBOOK-118D0360B57FE8\"",\""recommendation_class\"":\""N/A\"",\""evidence_level\"":\""N/A\"",\""confidence\"":1.0,\""disease_code\"":\""DIS-CARD-CAD-AMI\"",\""disease_name\"":\""急性心肌梗死\""}]"", ""source_code"": ""DIS-CARD-CAD-AMI"", ""relationCategory"": ""evidence""}",supported_by_evidence,DIS-CARD-CAD-AMI
incoming,EVD-CARD-FULLBOOK-6C96F700AAF614,EVD-CARD-FULLBOOK-3148AB1C428DE8,"{""relationType"": ""supported_by_evidence"", ""disease_code"": ""DIS-CARD-CAD-AMI"", ""evidence_count"": 1, ""document_ids"": [""DOC-CF62B75AEC93F1A6""], ""target_code"": ""EVD-CARD-FULLBOOK-6C96F700AAF614"", ""batch_id"": ""FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001"", ""source_names"": [""《内科学（第10版）》docx""], ""scope_filter_rule"": ""CDSS查询证据时必须按当前疾病或大类过滤 disease_code"", ""scope_filter_required"": true, ""clinical_review_status"": ""not_applicable"", ""evidence_scope_code"": ""DIS-CARD-CAD-AMI"", ""schema_version"": ""V1.4"", ""updated_at"": ""2026-07-14 20:38:37"", ""scope_governance_batch"": ""20260714_证据范围字段回填"", ""source_types"": [""authoritative_textbook""], ""updated_by"": ""codex"", ""formal_cdss_ready"": false, ""id"": ""REL-802592C9056C"", ""evidence_ids"": [""EVD-CARD-FULLBOOK-6C96F700AAF614""], ""review_status"": ""approved"", ""provenance_records_json"": ""[{\""document_id\"":\""DOC-CF62B75AEC93F1A6\"",\""segment_id\"":\""LINE-7529\"",\""source_name\"":\""《内科学（第10版）》docx\"",\""source_type\"":\""authoritative_textbook\"",\""source_version\"":\""第10版\"",\""source_section\"":\""全书跨章节回捞\"",\""source_page\"":\""N/A\"",\""line_start\"":7529,\""line_end\"":7529,\""evidence_text\"":\""（2）心力衰竭：心力衰竭往往在缺血性心肌病发展到一定阶段出现。有些在胸痛发作或心肌梗死早期即有心衰表现，另一些则在较晚期才出现。这是由于急性或慢性心肌缺血坏死引起心肌舒张和收缩功能障碍所致。常表现为劳力性呼吸困难，严重时可出现端坐呼吸和夜间阵发性呼吸困难等表现，伴有疲乏、虚弱症状。心脏听诊第一心音减弱，可闻及舒张中晚期奔马律。两肺底可闻及散在湿啰音。晚期如果合并有右心衰竭，还会出现食欲缺乏、周围性水肿和右上腹闷胀感等症状。体检可见颈静脉充盈或怒张，心界扩大，肝大、压痛，肝颈静脉回流征阳性。\"",\""guideline_id\"":\""DOC-CF62B75AEC93F1A6\"",\""evidence_id\"":\""EVD-CARD-FULLBOOK-6C96F700AAF614\"",\""recommendation_class\"":\""N/A\"",\""evidence_level\"":\""N/A\"",\""confidence\"":1.0,\""disease_code\"":\""DIS-CARD-CAD-AMI\"",\""disease_name\"":\""急性心肌梗死\""}]"", ""source_code"": ""DIS-CARD-CAD-AMI"", ""relationCategory"": ""evidence""}",supported_by_evidence,DIS-CARD-CAD-AMI
incoming,EVD-CARD-FULLBOOK-639E1983FE9532,EVD-CARD-FULLBOOK-3148AB1C428DE8,"{""relationType"": ""supported_by_evidence"", ""disease_code"": ""DIS-CARD-CAD-AMI"", ""evidence_count"": 1, ""document_ids"": [""DOC-CF62B75AEC93F1A6""], ""target_code"": ""EVD-CARD-FULLBOOK-639E1983FE9532"", ""batch_id"": ""FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001"", ""source_names"": [""《内科学（第10版）》docx""], ""scope_filter_rule"": ""CDSS查询证据时必须按当前疾病或大类过滤 disease_code"", ""scope_filter_required"": true, ""clinical_review_status"": ""not_applicable"", ""evidence_scope_code"": ""DIS-CARD-CAD-AMI"", ""schema_version"": ""V1.4"", ""updated_at"": ""2026-07-14 20:38:37"", ""scope_governance_batch"": ""20260714_证据范围字段回填"", ""source_types"": [""authoritative_textbook""], ""updated_by"": ""codex"", ""formal_cdss_ready"": false, ""id"": ""REL-10F1DF4069BA"", ""evidence_ids"": [""EVD-CARD-FULLBOOK-639E1983FE9532""], ""review_status"": ""approved"", ""provenance_records_json"": ""[{\""document_id\"":\""DOC-CF62B75AEC93F1A6\"",\""segment_id\"":\""LINE-7529\"",\""source_name\"":\""《内科学（第10版）》docx\"",\""source_type\"":\""authoritative_textbook\"",\""source_version\"":\""第10版\"",\""source_section\"":\""全书跨章节回捞\"",\""source_page\"":\""N/A\"",\""line_start\"":7529,\""line_end\"":7529,\""evidence_text\"":\""（2）心力衰竭：心力衰竭往往在缺血性心肌病发展到一定阶段出现。有些在胸痛发作或心肌梗死早期即有心衰表现，另一些则在较晚期才出现。这是由于急性或慢性心肌缺血坏死引起心肌舒张和收缩功能障碍所致。常表现为劳力性呼吸困难，严重时可出现端坐呼吸和夜间阵发性呼吸困难等表现，伴有疲乏、虚弱症状。心脏听诊第一心音减弱，可闻及舒张中晚期奔马律。两肺底可闻及散在湿啰音。晚期如果合并有右心衰竭，还会出现食欲缺乏、周围性水肿和右上腹闷胀感等症状。体检可见颈静脉充盈或怒张，心界扩大，肝大、压痛，肝颈静脉回流征阳性。\"",\""guideline_id\"":\""DOC-CF62B75AEC93F1A6\"",\""evidence_id\"":\""EVD-CARD-FULLBOOK-639E1983FE9532\"",\""recommendation_class\"":\""N/A\"",\""evidence_level\"":\""N/A\"",\""confidence\"":1.0,\""disease_code\"":\""DIS-CARD-CAD-AMI\"",\""disease_name\"":\""急性心肌梗死\""}]"", ""source_code"": ""DIS-CARD-CAD-AMI"", ""relationCategory"": ""evidence""}",supported_by_evidence,DIS-CARD-CAD-AMI
incoming,EVD-CARD-FULLBOOK-9276F261415793,EVD-CARD-FULLBOOK-3148AB1C428DE8,"{""relationType"": ""supported_by_evidence"", ""disease_code"": ""DIS-CARD-CAD-AMI"", ""evidence_count"": 1, ""document_ids"": [""DOC-CF62B75AEC93F1A6""], ""target_code"": ""EVD-CARD-FULLBOOK-9276F261415793"", ""batch_id"": ""FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001"", ""source_names"": [""《内科学（第10版）》docx""], ""scope_filter_rule"": ""CDSS查询证据时必须按当前疾病或大类过滤 disease_code"", ""scope_filter_required"": true, ""clinical_review_status"": ""not_applicable"", ""evidence_scope_code"": ""DIS-CARD-CAD-AMI"", ""schema_version"": ""V1.4"", ""updated_at"": ""2026-07-14 20:38:37"", ""scope_governance_batch"": ""20260714_证据范围字段回填"", ""source_types"": [""authoritative_textbook""], ""updated_by"": ""codex"", ""formal_cdss_ready"": false, ""id"": ""REL-1575F9A009BE"", ""evidence_ids"": [""EVD-CARD-FULLBOOK-9276F261415793""], ""review_status"": ""approved"", ""provenance_records_json"": ""[{\""document_id\"":\""DOC-CF62B75AEC93F1A6\"",\""segment_id\"":\""LINE-7529\"",\""source_name\"":\""《内科学（第10版）》docx\"",\""source_type\"":\""authoritative_textbook\"",\""source_version\"":\""第10版\"",\""source_section\"":\""全书跨章节回捞\"",\""source_page\"":\""N/A\"",\""line_start\"":7529,\""line_end\"":7529,\""evidence_text\"":\""（2）心力衰竭：心力衰竭往往在缺血性心肌病发展到一定阶段出现。有些在胸痛发作或心肌梗死早期即有心衰表现，另一些则在较晚期才出现。这是由于急性或慢性心肌缺血坏死引起心肌舒张和收缩功能障碍所致。常表现为劳力性呼吸困难，严重时可出现端坐呼吸和夜间阵发性呼吸困难等表现，伴有疲乏、虚弱症状。心脏听诊第一心音减弱，可闻及舒张中晚期奔马律。两肺底可闻及散在湿啰音。晚期如果合并有右心衰竭，还会出现食欲缺乏、周围性水肿和右上腹闷胀感等症状。体检可见颈静脉充盈或怒张，心界扩大，肝大、压痛，肝颈静脉回流征阳性。\"",\""guideline_id\"":\""DOC-CF62B75AEC93F1A6\"",\""evidence_id\"":\""EVD-CARD-FULLBOOK-9276F261415793\"",\""recommendation_class\"":\""N/A\"",\""evidence_level\"":\""N/A\"",\""confidence\"":1.0,\""disease_code\"":\""DIS-CARD-CAD-AMI\"",\""disease_name\"":\""急性心肌梗死\""}]"", ""source_code"": ""DIS-CARD-CAD-AMI"", ""relationCategory"": ""evidence""}",supported_by_evidence,DIS-CARD-CAD-AMI
incoming,EVD-CARD-FULLBOOK-45281113F39194,EVD-CARD-FULLBOOK-3148AB1C428DE8,"{""relationType"": ""supported_by_evidence"", ""disease_code"": ""DIS-CARD-CAD-AMI"", ""evidence_count"": 1, ""document_ids"": [""DOC-CF62B75AEC93F1A6""], ""target_code"": ""EVD-CARD-FULLBOOK-45281113F39194"", ""batch_id"": ""FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001"", ""source_names"": [""《内科学（第10版）》docx""], ""scope_filter_rule"": ""CDSS查询证据时必须按当前疾病或大类过滤 disease_code"", ""scope_filter_required"": true, ""clinical_review_status"": ""not_applicable"", ""evidence_scope_code"": ""DIS-CARD-CAD-AMI"", ""schema_version"": ""V1.4"", ""updated_at"": ""2026-07-14 20:38:37"", ""scope_governance_batch"": ""20260714_证据范围字段回填"", ""source_types"": [""authoritative_textbook""], ""updated_by"": ""codex"", ""formal_cdss_ready"": false, ""id"": ""REL-1D0AA3E73511"", ""evidence_ids"": [""EVD-CARD-FULLBOOK-45281113F39194""], ""review_status"": ""approved"", ""provenance_records_json"": ""[{\""document_id\"":\""DOC-CF62B75AEC93F1A6\"",\""segment_id\"":\""LINE-7529\"",\""source_name\"":\""《内科学（第10版）》docx\"",\""source_type\"":\""authoritative_textbook\"",\""source_version\"":\""第10版\"",\""source_section\"":\""全书跨章节回捞\"",\""source_page\"":\""N/A\"",\""line_start\"":7529,\""line_end\"":7529,\""evidence_text\"":\""（2）心力衰竭：心力衰竭往往在缺血性心肌病发展到一定阶段出现。有些在胸痛发作或心肌梗死早期即有心衰表现，另一些则在较晚期才出现。这是由于急性或慢性心肌缺血坏死引起心肌舒张和收缩功能障碍所致。常表现为劳力性呼吸困难，严重时可出现端坐呼吸和夜间阵发性呼吸困难等表现，伴有疲乏、虚弱症状。心脏听诊第一心音减弱，可闻及舒张中晚期奔马律。两肺底可闻及散在湿啰音。晚期如果合并有右心衰竭，还会出现食欲缺乏、周围性水肿和右上腹闷胀感等症状。体检可见颈静脉充盈或怒张，心界扩大，肝大、压痛，肝颈静脉回流征阳性。\"",\""guideline_id\"":\""DOC-CF62B75AEC93F1A6\"",\""evidence_id\"":\""EVD-CARD-FULLBOOK-45281113F39194\"",\""recommendation_class\"":\""N/A\"",\""evidence_level\"":\""N/A\"",\""confidence\"":1.0,\""disease_code\"":\""DIS-CARD-CAD-AMI\"",\""disease_name\"":\""急性心肌梗死\""}]"", ""source_code"": ""DIS-CARD-CAD-AMI"", ""relationCategory"": ""evidence""}",supported_by_evidence,DIS-CARD-CAD-AMI
incoming,EVD-CARD-FULLBOOK-F260166D385D35,EVD-CARD-FULLBOOK-3148AB1C428DE8,"{""relationType"": ""supported_by_evidence"", ""disease_code"": ""DIS-CARD-CAD-AMI"", ""evidence_count"": 1, ""document_ids"": [""DOC-CF62B75AEC93F1A6""], ""target_code"": ""EVD-CARD-FULLBOOK-F260166D385D35"", ""batch_id"": ""FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001"", ""source_names"": [""《内科学（第10版）》docx""], ""scope_filter_rule"": ""CDSS查询证据时必须按当前疾病或大类过滤 disease_code"", ""scope_filter_required"": true, ""clinical_review_status"": ""not_applicable"", ""evidence_scope_code"": ""DIS-CARD-CAD-AMI"", ""schema_version"": ""V1.4"", ""updated_at"": ""2026-07-14 20:38:37"", ""scope_governance_batch"": ""20260714_证据范围字段回填"", ""source_types"": [""authoritative_textbook""], ""updated_by"": ""codex"", ""formal_cdss_ready"": false, ""id"": ""REL-F819718B9040"", ""evidence_ids"": [""EVD-CARD-FULLBOOK-F260166D385D35""], ""review_status"": ""approved"", ""provenance_records_json"": ""[{\""document_id\"":\""DOC-CF62B75AEC93F1A6\"",\""segment_id\"":\""LINE-7529\"",\""source_name\"":\""《内科学（第10版）》docx\"",\""source_type\"":\""authoritative_textbook\"",\""source_version\"":\""第10版\"",\""source_section\"":\""全书跨章节回捞\"",\""source_page\"":\""N/A\"",\""line_start\"":7529,\""line_end\"":7529,\""evidence_text\"":\""（2）心力衰竭：心力衰竭往往在缺血性心肌病发展到一定阶段出现。有些在胸痛发作或心肌梗死早期即有心衰表现，另一些则在较晚期才出现。这是由于急性或慢性心肌缺血坏死引起心肌舒张和收缩功能障碍所致。常表现为劳力性呼吸困难，严重时可出现端坐呼吸和夜间阵发性呼吸困难等表现，伴有疲乏、虚弱症状。心脏听诊第一心音减弱，可闻及舒张中晚期奔马律。两肺底可闻及散在湿啰音。晚期如果合并有右心衰竭，还会出现食欲缺乏、周围性水肿和右上腹闷胀感等症状。体检可见颈静脉充盈或怒张，心界扩大，肝大、压痛，肝颈静脉回流征阳性。\"",\""guideline_id\"":\""DOC-CF62B75AEC93F1A6\"",\""evidence_id\"":\""EVD-CARD-FULLBOOK-F260166D385D35\"",\""recommendation_class\"":\""N/A\"",\""evidence_level\"":\""N/A\"",\""confidence\"":1.0,\""disease_code\"":\""DIS-CARD-CAD-AMI\"",\""disease_name\"":\""急性心肌梗死\""}]"", ""source_code"": ""DIS-CARD-CAD-AMI"", ""relationCategory"": ""evidence""}",supported_by_evidence,DIS-CARD-CAD-AMI
