scope,disease_code,disease,plan_code,plan_name,relation,target_code,target_name,status
心律失常,DIS-CARD-ARR-BRUGADA,Brugada综合征,PLAN-CARD-A977F77F5BC2,Brugada综合征治疗方案,includes_medication,MED-AMIODARONE,胺碘酮,linked
心律失常,DIS-CARD-ARR-BRUGADA,Brugada综合征,PLAN-CARD-A977F77F5BC2,Brugada综合征治疗方案,includes_procedure,PROC-CARD-6A8C8F96D8A0,心肺复苏,linked
心律失常,DIS-CARD-ARR-BRUGADA,Brugada综合征,PLAN-CARD-A977F77F5BC2,Brugada综合征治疗方案,includes_procedure,PROC-CARD-BA093052CBC6,导管消融,linked
心律失常,DIS-CARD-ARR-BRUGADA,Brugada综合征,PLAN-CARD-A977F77F5BC2,Brugada综合征治疗方案,includes_procedure,PROC-CARD-36488EFD8194,同步电复律,linked
心律失常,DIS-CARD-ARR-BRUGADA,Brugada综合征,PLAN-CARD-A977F77F5BC2,Brugada综合征治疗方案,includes_procedure,PROC-CARD-5F23E250AADD,埋藏式心脏转复除颤器,linked
心律失常,DIS-CARD-ARR-BRUGADA,Brugada综合征,PLAN-CARD-A977F77F5BC2,Brugada综合征治疗方案,includes_procedure,PROC-CARD-6CC6BC610CAE,电除颤,linked
心律失常,DIS-CARD-ARR-BRUGADA,Brugada综合征,PLAN-CARD-A977F77F5BC2,Brugada综合征治疗方案,has_treatment_component,PLAN-CARD-TEXT-7CC38FBA6F,复律治疗,linked
心律失常,DIS-CARD-ARR-BRUGADA,Brugada综合征,PLAN-CARD-A977F77F5BC2,Brugada综合征治疗方案,has_treatment_component,PLAN-CARD-946BE3CB675F,ICD治疗,linked
心律失常,DIS-CARD-ARR-BRUGADA,Brugada综合征,PLAN-CARD-A977F77F5BC2,Brugada综合征治疗方案,has_treatment_component,PLAN-CARD-E01DCE98BB99,抗心律失常药物治疗,linked
心律失常,DIS-CARD-ARR-BRUGADA,Brugada综合征,PLAN-CARD-A977F77F5BC2,Brugada综合征治疗方案,has_treatment_component,PLAN-CARD-A694F46F1102,电复律除颤,linked
心律失常,DIS-CARD-ARR-BRUGADA,Brugada综合征,PLAN-CARD-A977F77F5BC2,Brugada综合征治疗方案,has_treatment_component,PLAN-CARD-E01DCE98BB99,抗心律失常药物治疗,linked
心律失常,DIS-CARD-ARR-BRUGADA,Brugada综合征,PLAN-CARD-A977F77F5BC2,Brugada综合征治疗方案,has_treatment_component,PLAN-CARD-946BE3CB675F,ICD治疗,linked
心律失常,DIS-CARD-ARR-BRUGADA,Brugada综合征,PLAN-CARD-A977F77F5BC2,Brugada综合征治疗方案,has_treatment_component,PLAN-CARD-TEXT-7CC38FBA6F,复律治疗,linked
心律失常,DIS-CARD-ARR-BRUGADA,Brugada综合征,PLAN-CARD-A977F77F5BC2,Brugada综合征治疗方案,has_treatment_component,PLAN-CARD-A694F46F1102,电复律除颤,linked
心律失常,DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,PLAN-CARD-D4265EE715BD,儿茶酚胺敏感性多形性室性心动过速治疗方案,includes_medication,MED-AMIODARONE,胺碘酮,linked
心律失常,DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,PLAN-CARD-D4265EE715BD,儿茶酚胺敏感性多形性室性心动过速治疗方案,includes_medication,MED-CARD-0D88ECB6525C,普罗帕酮,linked
心律失常,DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,PLAN-CARD-D4265EE715BD,儿茶酚胺敏感性多形性室性心动过速治疗方案,includes_medication,MED-CARD-91B9687BBE00,利多卡因,linked
心律失常,DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,PLAN-CARD-D4265EE715BD,儿茶酚胺敏感性多形性室性心动过速治疗方案,includes_medication,MED-CARD-74936DD4D485,奎尼丁,linked
心律失常,DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,PLAN-CARD-D4265EE715BD,儿茶酚胺敏感性多形性室性心动过速治疗方案,includes_procedure,PROC-CARD-TEXT-D9A9D30763,植入式心律转复除颤器,linked
心律失常,DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,PLAN-CARD-D4265EE715BD,儿茶酚胺敏感性多形性室性心动过速治疗方案,includes_procedure,PROC-CARD-36488EFD8194,同步电复律,linked
心律失常,DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,PLAN-CARD-D4265EE715BD,儿茶酚胺敏感性多形性室性心动过速治疗方案,includes_procedure,PROC-CARD-BA093052CBC6,导管消融,linked
心律失常,DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,PLAN-CARD-D4265EE715BD,儿茶酚胺敏感性多形性室性心动过速治疗方案,includes_procedure,PROC-CARD-5F23E250AADD,埋藏式心脏转复除颤器,linked
心律失常,DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,PLAN-CARD-D4265EE715BD,儿茶酚胺敏感性多形性室性心动过速治疗方案,includes_procedure,PROC-CARD-6CC6BC610CAE,电除颤,linked
心律失常,DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,PLAN-CARD-D4265EE715BD,儿茶酚胺敏感性多形性室性心动过速治疗方案,includes_procedure,PROC-CARD-TEXT-84551F84B4,射频消融术,linked
心律失常,DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,PLAN-CARD-D4265EE715BD,儿茶酚胺敏感性多形性室性心动过速治疗方案,has_treatment_component,PLAN-CARD-E01DCE98BB99,抗心律失常药物治疗,linked
心律失常,DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,PLAN-CARD-D4265EE715BD,儿茶酚胺敏感性多形性室性心动过速治疗方案,has_treatment_component,PLAN-CARD-946BE3CB675F,ICD治疗,linked
心律失常,DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,PLAN-CARD-D4265EE715BD,儿茶酚胺敏感性多形性室性心动过速治疗方案,has_treatment_component,PLAN-CARD-A694F46F1102,电复律除颤,linked
心律失常,DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,PLAN-CARD-D4265EE715BD,儿茶酚胺敏感性多形性室性心动过速治疗方案,has_treatment_component,PLAN-CARD-E01DCE98BB99,抗心律失常药物治疗,linked
心律失常,DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,PLAN-CARD-D4265EE715BD,儿茶酚胺敏感性多形性室性心动过速治疗方案,has_treatment_component,PLAN-CARD-946BE3CB675F,ICD治疗,linked
心律失常,DIS-CARD-ARR-CPVT,儿茶酚胺敏感性多形性室性心动过速,PLAN-CARD-D4265EE715BD,儿茶酚胺敏感性多形性室性心动过速治疗方案,has_treatment_component,PLAN-CARD-A694F46F1102,电复律除颤,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_medication,MED-CARD-F50DC811465A,索他洛尔,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_medication,MED-CARD-C9175F150C3D,美托洛尔,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_medication,MED-CARD-93C891C2079D,硫酸镁,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_medication,MED-CARD-91B9687BBE00,利多卡因,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_medication,MED-CARD-73E3BE4E64BB,抗心律失常药物,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_medication,MED-CARD-74936DD4D485,奎尼丁,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_medication,MED-BETA-BLOCKER,β受体阻滞剂,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_medication,MED-CARD-968C1FB4A035,普萘洛尔,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_medication,MED-CARD-CA961D8A62E7,钾剂,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_medication,MED-AMIODARONE,胺碘酮,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_medication,MED-CARD-TEXT-93710567D3,洋地黄类药物,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_procedure,PROC-CARD-TEXT-D9A9D30763,植入式心律转复除颤器,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_procedure,PROC-CARD-36488EFD8194,同步电复律,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_procedure,PROC-CARD-6CC6BC610CAE,电除颤,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_procedure,PROC-CARD-6A8C8F96D8A0,心肺复苏,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_procedure,PROC-CARD-128A6330E583,临时起搏,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_procedure,PROC-CARD-5F23E250AADD,埋藏式心脏转复除颤器,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,includes_procedure,PROC-CARD-E9ADC25A25E3,经皮冠状动脉介入治疗,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,has_treatment_component,PLAN-CARD-946BE3CB675F,ICD治疗,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,has_treatment_component,PLAN-CARD-A694F46F1102,电复律除颤,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,has_treatment_component,PLAN-CARD-E01DCE98BB99,抗心律失常药物治疗,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,has_treatment_component,PLAN-CARD-A694F46F1102,电复律除颤,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,has_treatment_component,PLAN-CARD-946BE3CB675F,ICD治疗,linked
心律失常,DIS-CARD-ARR-LQTS,长QT间期综合征,PLAN-CARD-5577EA63AC56,长QT间期综合征治疗方案,has_treatment_component,PLAN-CARD-E01DCE98BB99,抗心律失常药物治疗,linked
心律失常,DIS-CARD-ARR-NSVT,非持续性室性心动过速,PLAN-CARD-99A20A48D160,非持续性室性心动过速治疗方案,includes_medication,MED-CARD-91B9687BBE00,利多卡因,linked
心律失常,DIS-CARD-ARR-NSVT,非持续性室性心动过速,PLAN-CARD-99A20A48D160,非持续性室性心动过速治疗方案,includes_medication,MED-AMIODARONE,胺碘酮,linked
心律失常,DIS-CARD-ARR-NSVT,非持续性室性心动过速,PLAN-CARD-99A20A48D160,非持续性室性心动过速治疗方案,includes_procedure,PROC-CARD-5F23E250AADD,埋藏式心脏转复除颤器,linked
心律失常,DIS-CARD-ARR-NSVT,非持续性室性心动过速,PLAN-CARD-99A20A48D160,非持续性室性心动过速治疗方案,includes_procedure,PROC-CARD-36488EFD8194,同步电复律,linked
心律失常,DIS-CARD-ARR-NSVT,非持续性室性心动过速,PLAN-CARD-99A20A48D160,非持续性室性心动过速治疗方案,includes_procedure,PROC-CARD-6CC6BC610CAE,电除颤,linked
心律失常,DIS-CARD-ARR-NSVT,非持续性室性心动过速,PLAN-CARD-99A20A48D160,非持续性室性心动过速治疗方案,has_treatment_component,PLAN-CARD-946BE3CB675F,ICD治疗,linked
心律失常,DIS-CARD-ARR-NSVT,非持续性室性心动过速,PLAN-CARD-99A20A48D160,非持续性室性心动过速治疗方案,has_treatment_component,PLAN-CARD-A694F46F1102,电复律除颤,linked
心律失常,DIS-CARD-ARR-NSVT,非持续性室性心动过速,PLAN-CARD-99A20A48D160,非持续性室性心动过速治疗方案,has_treatment_component,PLAN-CARD-A694F46F1102,电复律除颤,linked
心律失常,DIS-CARD-ARR-NSVT,非持续性室性心动过速,PLAN-CARD-99A20A48D160,非持续性室性心动过速治疗方案,has_treatment_component,PLAN-CARD-946BE3CB675F,ICD治疗,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_medication,MED-AMIODARONE,胺碘酮,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_medication,MED-NDHP-CCB,非二氢吡啶类钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_medication,CARD-SKELETON-20260709-MEDICATION-DDAA1C07D618EDC7,β受体拮抗剂,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_medication,MED-CARD-0D88ECB6525C,普罗帕酮,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_medication,MED-CARD-968C1FB4A035,普萘洛尔,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_medication,MED-CARD-91B9687BBE00,利多卡因,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_medication,MED-CARD-F50DC811465A,索他洛尔,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_medication,MED-CARD-C9175F150C3D,美托洛尔,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_medication,MED-BETA-BLOCKER,β受体阻滞剂,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_medication,MED-CARD-74936DD4D485,奎尼丁,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_medication,MED-CARD-73E3BE4E64BB,抗心律失常药物,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_medication,MED-CARD-55157DA54154,硝酸酯类药物,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_medication,MED-CARD-TEXT-93710567D3,洋地黄类药物,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_procedure,PROC-CARD-TEXT-D9A9D30763,植入式心律转复除颤器,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_procedure,PROC-CARD-BA093052CBC6,导管消融,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_procedure,PROC-CARD-5F23E250AADD,埋藏式心脏转复除颤器,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_procedure,PROC-CARD-6CC6BC610CAE,电除颤,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_procedure,PROC-CARD-36488EFD8194,同步电复律,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_procedure,PROC-CARD-TEXT-23F5CDA89B,起搏器植入,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,includes_procedure,PROC-CARD-TEXT-84551F84B4,射频消融术,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,has_treatment_component,PLAN-CARD-C23D6266C767,急救复苏,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,has_treatment_component,PLAN-CARD-8D7FDE84DC07,射频消融治疗,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,has_treatment_component,PLAN-CARD-E01DCE98BB99,抗心律失常药物治疗,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,has_treatment_component,PLAN-CARD-A1C4E6332D38,抗凝治疗,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,has_treatment_component,PLAN-CARD-8D7FDE84DC07,射频消融治疗,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,has_treatment_component,PLAN-CARD-E01DCE98BB99,抗心律失常药物治疗,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,has_treatment_component,PLAN-CARD-A1C4E6332D38,抗凝治疗,linked
心律失常,DIS-CARD-ARR-PVC,室性期前收缩,PLAN-CARD-77E2B4A66CCD,室性期前收缩治疗方案,has_treatment_component,PLAN-CARD-C23D6266C767,急救复苏,linked
心律失常,DIS-CARD-ARR-SAB,窦房传导阻滞,PLAN-CARD-B809AAF4889D,窦房传导阻滞治疗方案,,,,blocked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-BFCF60272E5E8F9F,下位的潜在起搏点,includes_medication,MED-CARD-EF0B44CD1F78,阿托品,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-BFCF60272E5E8F9F,下位的潜在起搏点,includes_medication,MED-NDHP-CCB,非二氢吡啶类钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-BFCF60272E5E8F9F,下位的潜在起搏点,includes_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-BFCF60272E5E8F9F,下位的潜在起搏点,includes_medication,MED-AMIODARONE,胺碘酮,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-BFCF60272E5E8F9F,下位的潜在起搏点,includes_medication,CARD-SKELETON-20260709-MEDICATION-DDAA1C07D618EDC7,β受体拮抗剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-BFCF60272E5E8F9F,下位的潜在起搏点,includes_medication,MED-CARD-669F94E52F61,异丙肾上腺素,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-BFCF60272E5E8F9F,下位的潜在起搏点,includes_procedure,PROC-CARD-B69847521FA1,临时心脏起搏,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-BFCF60272E5E8F9F,下位的潜在起搏点,includes_procedure,PROC-CARD-TEXT-D2C1F9E289,心脏再同步治疗,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-644453136DFD38E2,以及应用拟胆碱药物、胺碘酮、β受体拮抗剂、非二氢吡啶类钙通道阻滞剂或洋地黄类等药物,includes_medication,MED-CARD-EF0B44CD1F78,阿托品,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-644453136DFD38E2,以及应用拟胆碱药物、胺碘酮、β受体拮抗剂、非二氢吡啶类钙通道阻滞剂或洋地黄类等药物,includes_medication,MED-NDHP-CCB,非二氢吡啶类钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-644453136DFD38E2,以及应用拟胆碱药物、胺碘酮、β受体拮抗剂、非二氢吡啶类钙通道阻滞剂或洋地黄类等药物,includes_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-644453136DFD38E2,以及应用拟胆碱药物、胺碘酮、β受体拮抗剂、非二氢吡啶类钙通道阻滞剂或洋地黄类等药物,includes_medication,MED-AMIODARONE,胺碘酮,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-644453136DFD38E2,以及应用拟胆碱药物、胺碘酮、β受体拮抗剂、非二氢吡啶类钙通道阻滞剂或洋地黄类等药物,includes_medication,CARD-SKELETON-20260709-MEDICATION-DDAA1C07D618EDC7,β受体拮抗剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-644453136DFD38E2,以及应用拟胆碱药物、胺碘酮、β受体拮抗剂、非二氢吡啶类钙通道阻滞剂或洋地黄类等药物,includes_medication,MED-CARD-669F94E52F61,异丙肾上腺素,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-644453136DFD38E2,以及应用拟胆碱药物、胺碘酮、β受体拮抗剂、非二氢吡啶类钙通道阻滞剂或洋地黄类等药物,includes_procedure,PROC-CARD-B69847521FA1,临时心脏起搏,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-644453136DFD38E2,以及应用拟胆碱药物、胺碘酮、β受体拮抗剂、非二氢吡啶类钙通道阻滞剂或洋地黄类等药物,includes_procedure,PROC-CARD-TEXT-D2C1F9E289,心脏再同步治疗,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-03F69ADBD8DD8ACB,可应用阿托品或异丙肾上腺素等药物,includes_medication,MED-CARD-EF0B44CD1F78,阿托品,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-03F69ADBD8DD8ACB,可应用阿托品或异丙肾上腺素等药物,includes_medication,MED-NDHP-CCB,非二氢吡啶类钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-03F69ADBD8DD8ACB,可应用阿托品或异丙肾上腺素等药物,includes_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-03F69ADBD8DD8ACB,可应用阿托品或异丙肾上腺素等药物,includes_medication,MED-AMIODARONE,胺碘酮,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-03F69ADBD8DD8ACB,可应用阿托品或异丙肾上腺素等药物,includes_medication,CARD-SKELETON-20260709-MEDICATION-DDAA1C07D618EDC7,β受体拮抗剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-03F69ADBD8DD8ACB,可应用阿托品或异丙肾上腺素等药物,includes_medication,MED-CARD-669F94E52F61,异丙肾上腺素,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-03F69ADBD8DD8ACB,可应用阿托品或异丙肾上腺素等药物,includes_procedure,PROC-CARD-B69847521FA1,临时心脏起搏,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-03F69ADBD8DD8ACB,可应用阿托品或异丙肾上腺素等药物,includes_procedure,PROC-CARD-TEXT-D2C1F9E289,心脏再同步治疗,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-788A4C55AED14161,应用洋地黄类药物、乙酰胆碱等亦可引起窦性停搏,includes_medication,MED-CARD-EF0B44CD1F78,阿托品,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-788A4C55AED14161,应用洋地黄类药物、乙酰胆碱等亦可引起窦性停搏,includes_medication,MED-NDHP-CCB,非二氢吡啶类钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-788A4C55AED14161,应用洋地黄类药物、乙酰胆碱等亦可引起窦性停搏,includes_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-788A4C55AED14161,应用洋地黄类药物、乙酰胆碱等亦可引起窦性停搏,includes_medication,MED-AMIODARONE,胺碘酮,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-788A4C55AED14161,应用洋地黄类药物、乙酰胆碱等亦可引起窦性停搏,includes_medication,CARD-SKELETON-20260709-MEDICATION-DDAA1C07D618EDC7,β受体拮抗剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-788A4C55AED14161,应用洋地黄类药物、乙酰胆碱等亦可引起窦性停搏,includes_medication,MED-CARD-669F94E52F61,异丙肾上腺素,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-788A4C55AED14161,应用洋地黄类药物、乙酰胆碱等亦可引起窦性停搏,includes_procedure,PROC-CARD-B69847521FA1,临时心脏起搏,linked
