code,duplicate_replaced_by,entity_type,name,node_element_id,relation_count
EVD-CARD-FULLBOOK-F622B4CB35EC40,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,急性心肌梗死-心力衰竭-全书回捞证据-6949-35EC40,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19319,0
EVD-CARD-FULLBOOK-3974AB7DDF6AD6,EVD-CARD-FULLBOOK-2CBBDD5E51009C,Evidence,急性心肌梗死-心力衰竭-全书回捞证据-7283-DF6AD6,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19339,0
EVD-CARD-FULLBOOK-11A6D9562B492F,EVD-CARD-FULLBOOK-3148AB1C428DE8,Evidence,急性心肌梗死-心力衰竭-全书回捞证据-7529-2B492F,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19460,0
EVD-CARD-FULLBOOK-BCC5EE19AA2596,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,急性心肌梗死-心动过缓-全书回捞证据-6949-AA2596,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19315,0
EVD-CARD-FULLBOOK-BBEA1D15CC8B18,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,急性心肌梗死-心动过速-全书回捞证据-6161-CC8B18,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19183,0
EVD-CARD-FULLBOOK-B1467229C56903,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,急性心肌梗死-心动过速-全书回捞证据-6949-C56903,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19314,0
EVD-CARD-FULLBOOK-C0C6198699D70E,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,急性心肌梗死-心律失常-全书回捞证据-6161-99D70E,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19187,0
EVD-CARD-FULLBOOK-0B01C7BB8C0268,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,急性心肌梗死-心律失常-全书回捞证据-6949-8C0268,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19320,0
EVD-CARD-FULLBOOK-0E73A6DAC02304,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,急性心肌梗死-心电图-全书回捞证据-6161-C02304,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19184,0
EVD-CARD-FULLBOOK-10CF461DD951BE,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,急性心肌梗死-心肌缺血-全书回捞证据-6161-D951BE,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19186,0
EVD-CARD-FULLBOOK-11E50A5EC8CA6B,EVD-CARD-FULLBOOK-3148AB1C428DE8,Evidence,急性心肌梗死-心肌缺血-全书回捞证据-7529-C8CA6B,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19458,0
EVD-CARD-FULLBOOK-F260166D385D35,EVD-CARD-FULLBOOK-3148AB1C428DE8,Evidence,急性心肌梗死-心脏扩大-全书回捞证据-7529-385D35,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19457,0
EVD-CARD-FULLBOOK-6C96F700AAF614,EVD-CARD-FULLBOOK-3148AB1C428DE8,Evidence,急性心肌梗死-水肿-全书回捞证据-7529-AAF614,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19453,0
EVD-CARD-FULLBOOK-90B3330764EB65,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,急性心肌梗死-洋地黄类药物-全书回捞证据-6949-64EB65,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19318,0
EVD-CARD-FULLBOOK-611FEC013B415C,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,急性心肌梗死-猝死-全书回捞证据-6161-3B415C,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19188,0
EVD-CARD-FULLBOOK-123319335F7666,EVD-CARD-FULLBOOK-2CBBDD5E51009C,Evidence,急性心肌梗死-猝死-全书回捞证据-7283-5F7666,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19340,0
EVD-CARD-FULLBOOK-E139E2BB9C3509,EVD-CARD-FULLBOOK-3148AB1C428DE8,Evidence,急性心肌梗死-端坐呼吸-全书回捞证据-7529-9C3509,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19449,0
EVD-CARD-FULLBOOK-9276F261415793,EVD-CARD-FULLBOOK-3148AB1C428DE8,Evidence,急性心肌梗死-肺部啰音-全书回捞证据-7529-415793,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19455,0
EVD-CARD-FULLBOOK-16EB42D86F35DF,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,急性心肌梗死-肾功能-全书回捞证据-6949-6F35DF,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19317,0
EVD-CARD-FULLBOOK-E504BAE4D2A546,EVD-CARD-FULLBOOK-3148AB1C428DE8,Evidence,急性心肌梗死-胸痛-全书回捞证据-7529-D2A546,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19451,0
EVD-CARD-FULLBOOK-7EE50B49A346C4,EVD-CARD-FULLBOOK-2CBBDD5E51009C,Evidence,急性心肌梗死-药物治疗-全书回捞证据-7283-A346C4,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19336,0
EVD-CARD-FULLBOOK-97E2E35EF96ECE,EVD-CARD-FULLBOOK-2CBBDD5E51009C,Evidence,急性心肌梗死-血运重建-全书回捞证据-7283-F96ECE,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19337,0
EVD-CARD-FULLBOOK-EF518BE6D3EEDE,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,急性心肌梗死-鉴别诊断-全书回捞证据-6949-D3EEDE,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19321,0
EVD-CARD-FULLBOOK-639E1983FE9532,EVD-CARD-FULLBOOK-3148AB1C428DE8,Evidence,急性心肌梗死-颈静脉怒张-全书回捞证据-7529-FE9532,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19454,0
EVD-CARD-FULLBOOK-B7DA707EB5D591,EVD-CARD-FULLBOOK-2CBBDD5E51009C,Evidence,慢性冠脉综合征-动脉粥样硬化-全书回捞证据-7283-B5D591,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18197,0
EVD-CARD-FULLBOOK-685D0F72C07791,EVD-CARD-FULLBOOK-2CBBDD5E51009C,Evidence,慢性冠脉综合征-呼吸困难-全书回捞证据-7283-C07791,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18194,0
EVD-CARD-FULLBOOK-05E3CBC1C7DF94,EVD-CARD-FULLBOOK-2CBBDD5E51009C,Evidence,慢性冠脉综合征-心力衰竭-全书回捞证据-7283-C7DF94,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18198,0
EVD-CARD-FULLBOOK-6840F0B2EEAC54,EVD-CARD-FULLBOOK-2CBBDD5E51009C,Evidence,慢性冠脉综合征-猝死-全书回捞证据-7283-EEAC54,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18199,0
EVD-CARD-FULLBOOK-F9DCEBAA352FAB,EVD-CARD-FULLBOOK-2CBBDD5E51009C,Evidence,慢性冠脉综合征-药物治疗-全书回捞证据-7283-352FAB,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18195,0
EVD-CARD-FULLBOOK-CBF9AEF81FC204,EVD-CARD-FULLBOOK-2CBBDD5E51009C,Evidence,慢性冠脉综合征-血运重建-全书回捞证据-7283-1FC204,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18196,0
EVD-CARD-FULLBOOK-DD3F553ECE619C,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,慢性心力衰竭-乏力-全书回捞证据-8521-CE619C,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13388,0
EVD-CARD-FULLBOOK-894B9CD90571F6,EVD-CARD-FULLBOOK-2974F443C4ED54,Evidence,慢性心力衰竭-出血-全书回捞证据-8355-0571F6,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13387,0
EVD-CARD-FULLBOOK-7B503E9947B03C,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,慢性心力衰竭-利尿剂-全书回捞证据-8521-47B03C,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13395,0
EVD-CARD-FULLBOOK-55B2CCF4E977F0,EVD-CARD-FULLBOOK-2974F443C4ED54,Evidence,慢性心力衰竭-动脉粥样硬化-全书回捞证据-8355-E977F0,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13384,0
EVD-CARD-FULLBOOK-98E3F3EA764970,EVD-CARD-FULLBOOK-2974F443C4ED54,Evidence,慢性心力衰竭-吸烟-全书回捞证据-8355-764970,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13380,0
EVD-CARD-FULLBOOK-2DCDA3EDB5DFA5,EVD-CARD-FULLBOOK-2974F443C4ED54,Evidence,慢性心力衰竭-家族史-全书回捞证据-8355-B5DFA5,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13383,0
EVD-CARD-FULLBOOK-DE0DA077370773,EVD-CARD-FULLBOOK-2974F443C4ED54,Evidence,慢性心力衰竭-心力衰竭-全书回捞证据-8355-370773,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13385,0
EVD-CARD-FULLBOOK-A4E31956511C2D,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,慢性心力衰竭-心力衰竭-全书回捞证据-8521-511C2D,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13398,0
EVD-CARD-FULLBOOK-EDA2C27A0CEB1A,EVD-CARD-FULLBOOK-2974F443C4ED54,Evidence,慢性心力衰竭-心电图-全书回捞证据-8355-0CEB1A,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13375,0
EVD-CARD-FULLBOOK-140359AFB0F9FB,EVD-CARD-FULLBOOK-2974F443C4ED54,Evidence,慢性心力衰竭-水肿-全书回捞证据-8355-B0F9FB,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13373,0
EVD-CARD-FULLBOOK-7C2ABC5C8E01AC,EVD-CARD-FULLBOOK-2974F443C4ED54,Evidence,慢性心力衰竭-糖尿病-全书回捞证据-8355-8E01AC,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13381,0
EVD-CARD-FULLBOOK-16D5DEA5041866,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,慢性心力衰竭-糖尿病-全书回捞证据-8521-041866,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13396,0
EVD-CARD-FULLBOOK-DCB685EF0B9B48,EVD-CARD-FULLBOOK-2974F443C4ED54,Evidence,慢性心力衰竭-肥胖-全书回捞证据-8355-0B9B48,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13382,0
EVD-CARD-FULLBOOK-FCC9FC8896F6F7,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,慢性心力衰竭-肥胖-全书回捞证据-8521-96F6F7,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13397,0
EVD-CARD-FULLBOOK-5D15B05DEAA78E,EVD-CARD-FULLBOOK-2974F443C4ED54,Evidence,慢性心力衰竭-肾功能-全书回捞证据-8355-EAA78E,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13378,0
EVD-CARD-FULLBOOK-6216183E62104E,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,慢性心力衰竭-肾功能-全书回捞证据-8521-62104E,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13392,0
EVD-CARD-FULLBOOK-F3FBF4B5155EC9,EVD-CARD-FULLBOOK-2974F443C4ED54,Evidence,慢性心力衰竭-脑卒中-全书回捞证据-8355-155EC9,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13386,0
EVD-CARD-FULLBOOK-4223FFD0B7B379,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,慢性心力衰竭-血管紧张素Ⅱ受体拮抗剂-全书回捞证据-8521-B7B379,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13394,0
EVD-CARD-FULLBOOK-F890BF2F704507,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,慢性心力衰竭-血管紧张素转换酶抑制剂-全书回捞证据-8521-704507,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13393,0
EVD-CARD-FULLBOOK-C3A24604D07DA5,EVD-CARD-FULLBOOK-2974F443C4ED54,Evidence,慢性心力衰竭-血糖-全书回捞证据-8355-D07DA5,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13377,0
EVD-CARD-FULLBOOK-CFBD3386C67DA6,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,慢性心力衰竭-血糖-全书回捞证据-8521-C67DA6,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13391,0
EVD-CARD-FULLBOOK-A299FE7E6415F6,EVD-CARD-FULLBOOK-2974F443C4ED54,Evidence,慢性心力衰竭-血脂检查-全书回捞证据-8355-6415F6,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13376,0
EVD-CARD-FULLBOOK-14ED6459A9DCBC,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,慢性心力衰竭-血脂检查-全书回捞证据-8521-A9DCBC,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13390,0
EVD-CARD-FULLBOOK-B17CFF0EF61CF7,EVD-CARD-FULLBOOK-2974F443C4ED54,Evidence,慢性心力衰竭-血运重建-全书回捞证据-8355-F61CF7,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13379,0
EVD-CARD-FULLBOOK-1E43D0A316E13F,EVD-CARD-FULLBOOK-2974F443C4ED54,Evidence,慢性心力衰竭-高血压-全书回捞证据-8355-16E13F,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13374,0
EVD-CARD-FULLBOOK-D8159651A8BFFA,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,慢性心力衰竭-高血压-全书回捞证据-8521-A8BFFA,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13389,0
EVD-CARD-FULLBOOK-066B8A89120AA5,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,房室传导阻滞-乏力-全书回捞证据-8521-120AA5,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16281,0
EVD-CARD-FULLBOOK-D6916678D23854,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,房室传导阻滞-低血压-全书回捞证据-6949-D23854,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16191,0
EVD-CARD-DEEP-D6916678D23854,EVD-CARD-DEEP-644CBD55A70B89,Evidence,房室传导阻滞-低血压-教材证据-6949-D23854,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8226,0
EVD-CARD-FULLBOOK-D27297473B5E65,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,房室传导阻滞-创伤-全书回捞证据-6161-3B5E65,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16027,0
EVD-CARD-FULLBOOK-2CF53BFF070670,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,房室传导阻滞-利尿剂-全书回捞证据-8521-070670,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16288,0
EVD-CARD-FULLBOOK-72EC1F78430BF5,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,房室传导阻滞-危险分层-全书回捞证据-6161-430BF5,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16031,0
EVD-CARD-FULLBOOK-CD0673D1FE201F,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,房室传导阻滞-心力衰竭-全书回捞证据-6949-FE201F,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16194,0
EVD-CARD-FULLBOOK-A607AEBF74A57A,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,房室传导阻滞-心力衰竭-全书回捞证据-8521-74A57A,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16291,0
EVD-CARD-DEEP-CD0673D1FE201F,EVD-CARD-DEEP-644CBD55A70B89,Evidence,房室传导阻滞-心力衰竭-教材证据-6949-FE201F,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8229,0
EVD-CARD-FULLBOOK-F3E9C6B81D3445,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,房室传导阻滞-心动过缓-全书回捞证据-6949-1D3445,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16190,0
EVD-CARD-DEEP-F3E9C6B81D3445,EVD-CARD-DEEP-644CBD55A70B89,Evidence,房室传导阻滞-心动过缓-教材证据-6949-1D3445,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8225,0
EVD-CARD-FULLBOOK-1AFD4A381C4153,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,房室传导阻滞-心动过速-全书回捞证据-6161-1C4153,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16025,0
EVD-CARD-FULLBOOK-5D7365D7068921,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,房室传导阻滞-心动过速-全书回捞证据-6949-068921,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16189,0
EVD-CARD-DEEP-5D7365D7068921,EVD-CARD-DEEP-644CBD55A70B89,Evidence,房室传导阻滞-心动过速-教材证据-6949-068921,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8224,0
EVD-CARD-FULLBOOK-81DAA2F88F6058,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,房室传导阻滞-心律失常-全书回捞证据-6161-8F6058,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16029,0
EVD-CARD-FULLBOOK-9E5C197B26FD18,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,房室传导阻滞-心律失常-全书回捞证据-6949-26FD18,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16195,0
EVD-CARD-DEEP-9E5C197B26FD18,EVD-CARD-DEEP-644CBD55A70B89,Evidence,房室传导阻滞-心律失常-教材证据-6949-26FD18,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8230,0
EVD-CARD-FULLBOOK-75EBE7A08417A7,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,房室传导阻滞-心电图-全书回捞证据-6161-8417A7,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16026,0
EVD-CARD-FULLBOOK-BAE16E2BF8EA20,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,房室传导阻滞-心肌缺血-全书回捞证据-6161-F8EA20,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16028,0
EVD-CARD-FULLBOOK-FB548488BA78B0,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,房室传导阻滞-洋地黄类药物-全书回捞证据-6949-BA78B0,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16193,0
EVD-CARD-DEEP-FB548488BA78B0,EVD-CARD-DEEP-644CBD55A70B89,Evidence,房室传导阻滞-洋地黄类药物-教材证据-6949-BA78B0,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8228,0
EVD-CARD-FULLBOOK-AB31F6848614CF,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,房室传导阻滞-猝死-全书回捞证据-6161-8614CF,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16030,0
EVD-CARD-FULLBOOK-FB430324FFED48,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,房室传导阻滞-糖尿病-全书回捞证据-8521-FFED48,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16289,0
EVD-CARD-FULLBOOK-4D85FB75766471,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,房室传导阻滞-肥胖-全书回捞证据-8521-766471,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16290,0
EVD-CARD-FULLBOOK-C1FA46FB7955D2,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,房室传导阻滞-肾功能-全书回捞证据-6949-7955D2,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16192,0
EVD-CARD-FULLBOOK-85FBCE2036B768,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,房室传导阻滞-肾功能-全书回捞证据-8521-36B768,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16285,0
EVD-CARD-DEEP-C1FA46FB7955D2,EVD-CARD-DEEP-644CBD55A70B89,Evidence,房室传导阻滞-肾功能-教材证据-6949-7955D2,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8227,0
EVD-CARD-FULLBOOK-0E86AC8CDD109B,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,房室传导阻滞-血管紧张素Ⅱ受体拮抗剂-全书回捞证据-8521-DD109B,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16287,0
EVD-CARD-FULLBOOK-27B636A5308EA4,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,房室传导阻滞-血管紧张素转换酶抑制剂-全书回捞证据-8521-308EA4,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16286,0
EVD-CARD-FULLBOOK-5F2A7642C6A555,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,房室传导阻滞-血糖-全书回捞证据-8521-C6A555,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16284,0
EVD-CARD-FULLBOOK-E36211AF4F8238,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,房室传导阻滞-血脂检查-全书回捞证据-8521-4F8238,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16283,0
EVD-CARD-FULLBOOK-0C76383E1E3A0C,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,房室传导阻滞-鉴别诊断-全书回捞证据-6949-1E3A0C,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16196,0
EVD-CARD-FULLBOOK-B0D8DF5AA549FB,EVD-CARD-FULLBOOK-8A8F555BE3B0B5,Evidence,房室传导阻滞-高血压-全书回捞证据-8521-A549FB,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16282,0
EVD-CARD-FULLBOOK-244DAEBFD8DAD9,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,房性心动过速-低血压-全书回捞证据-6949-D8DAD9,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13646,0
EVD-CARD-DEEP-244DAEBFD8DAD9,EVD-CARD-DEEP-644CBD55A70B89,Evidence,房性心动过速-低血压-教材证据-6949-D8DAD9,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6962,0
EVD-CARD-FULLBOOK-46447FFB01A444,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,房性心动过速-创伤-全书回捞证据-6161-01A444,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13549,0
EVD-CARD-FULLBOOK-0E1DAD78165F4A,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,房性心动过速-危险分层-全书回捞证据-6161-165F4A,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13553,0
EVD-CARD-FULLBOOK-048F0A505B5994,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,房性心动过速-心力衰竭-全书回捞证据-6949-5B5994,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13649,0
EVD-CARD-DEEP-048F0A505B5994,EVD-CARD-DEEP-644CBD55A70B89,Evidence,房性心动过速-心力衰竭-教材证据-6949-5B5994,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6965,0
EVD-CARD-FULLBOOK-3CB49AF1AD8A99,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,房性心动过速-心动过缓-全书回捞证据-6949-AD8A99,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13645,0
EVD-CARD-DEEP-3CB49AF1AD8A99,EVD-CARD-DEEP-644CBD55A70B89,Evidence,房性心动过速-心动过缓-教材证据-6949-AD8A99,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6961,0
EVD-CARD-FULLBOOK-523932A97E58B3,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,房性心动过速-心律失常-全书回捞证据-6161-7E58B3,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13551,0
EVD-CARD-FULLBOOK-41ECDE0409532E,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,房性心动过速-心律失常-全书回捞证据-6949-09532E,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13650,0
EVD-CARD-DEEP-41ECDE0409532E,EVD-CARD-DEEP-644CBD55A70B89,Evidence,房性心动过速-心律失常-教材证据-6949-09532E,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6966,0
EVD-CARD-FULLBOOK-7E0D09AEE4C68C,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,房性心动过速-心电图-全书回捞证据-6161-E4C68C,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13548,0
EVD-CARD-FULLBOOK-BC1CC88DFBFD3F,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,房性心动过速-心肌缺血-全书回捞证据-6161-FBFD3F,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13550,0
EVD-CARD-FULLBOOK-AF13DC45873688,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,房性心动过速-洋地黄类药物-全书回捞证据-6949-873688,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13648,0
EVD-CARD-DEEP-AF13DC45873688,EVD-CARD-DEEP-644CBD55A70B89,Evidence,房性心动过速-洋地黄类药物-教材证据-6949-873688,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6964,0
EVD-CARD-FULLBOOK-3D5116068F54B8,EVD-CARD-FULLBOOK-EACF2B96646E21,Evidence,房性心动过速-猝死-全书回捞证据-6161-8F54B8,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13552,0
EVD-CARD-FULLBOOK-946EEA6E44F0C1,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,房性心动过速-肾功能-全书回捞证据-6949-44F0C1,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13647,0
EVD-CARD-DEEP-946EEA6E44F0C1,EVD-CARD-DEEP-644CBD55A70B89,Evidence,房性心动过速-肾功能-教材证据-6949-44F0C1,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6963,0
EVD-CARD-FULLBOOK-74636A4E3F2B89,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,房性心动过速-鉴别诊断-全书回捞证据-6949-3F2B89,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13651,0
EVD-CARD-FOUND-00288,EVD-CARD-FOUND-00287,Evidence,扩张型心肌病-prognosis-教材证据,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:439,0
EVD-CARD-FOUND-00283,EVD-CARD-FOUND-00275,Evidence,扩张型心肌病-risk_factor-教材证据,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:434,0
EVD-CARD-FOUND-00109,EVD-CARD-FOUND-00077,Evidence,早期复极综合征-treatment_plan-教材证据,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:260,0
EVD-CARD-FULLBOOK-BE97DA3E7C63BA,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,早期复极综合征-低血压-全书回捞证据-6949-7C63BA,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16572,0
EVD-CARD-DEEP-BE97DA3E7C63BA,EVD-CARD-DEEP-644CBD55A70B89,Evidence,早期复极综合征-低血压-教材证据-6949-7C63BA,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8462,0
EVD-CARD-FULLBOOK-A2E83892600F89,EVD-CARD-FULLBOOK-644CBD55A70B89,Evidence,早期复极综合征-心力衰竭-全书回捞证据-6949-600F89,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:16575,0
