review_level,review_id,batch_id,disease_code,disease_name,scenario_type,relation_type,target_type,relation_id,target_code,target_name,review_decision,overall_risk_level,reviewer_name,reviewer_role,reviewed_at,expert_comment
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-4EAB39E78BBF-MED-CARD-TEXT-28E925C6DE,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,,treated_by_medication,,REL-4EAB39E78BBF,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-E342857D28D2-MED-CARD-55157DA54154,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-CCS,慢性冠脉综合征,,treated_by_medication,,REL-E342857D28D2,MED-CARD-55157DA54154,硝酸酯类药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-07EC9C7FA380-MED-CARD-55157DA54154,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,,treated_by_medication,,REL-07EC9C7FA380,MED-CARD-55157DA54154,硝酸酯类药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-09C07DB50B68-MED-CARD-TEXT-B905AF3E59,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,treated_by_medication,,REL-09C07DB50B68,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-B134E0B674E9-MED-CARD-TEXT-4E798D0AB2,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,,treated_by_medication,,REL-B134E0B674E9,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-10EA9FD75838-MED-CARD-TEXT-EE219280A7,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,,treated_by_medication,,REL-10EA9FD75838,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-8352F6381E69-MED-CARD-DAE0F0B68F1D,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,,treated_by_medication,,REL-8352F6381E69,MED-CARD-DAE0F0B68F1D,他汀类药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-212D8DA21A4F-MED-CARD-E40082221530,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,,treated_by_medication,,REL-212D8DA21A4F,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-92D6F9EA70BA-MED-CARD-TEXT-B905AF3E59,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,,treated_by_medication,,REL-92D6F9EA70BA,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-CB17103DEFB7-MED-CARD-TEXT-28E925C6DE,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,,treated_by_medication,,REL-CB17103DEFB7,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-65F336BA276D-MED-CARD-TEXT-B905AF3E59,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,treated_by_medication,,REL-65F336BA276D,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-B29685F7C467-MED-DIURETIC,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,treated_by_medication,,REL-B29685F7C467,MED-DIURETIC,利尿剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-3D6AAA6DBF5F-MED-AMIODARONE,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,treated_by_medication,,REL-3D6AAA6DBF5F,MED-AMIODARONE,胺碘酮,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-AA312458485B-MED-CARD-TEXT-4E798D0AB2,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,treated_by_medication,,REL-AA312458485B,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-4E1D72E59BD9-MED-CARD-TEXT-EE219280A7,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,treated_by_medication,,REL-4E1D72E59BD9,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-88E4862FAADB-MED-CARD-TEXT-EE219280A7,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,,treated_by_medication,,REL-88E4862FAADB,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-768FB4DDD282-MED-CARD-TEXT-EE219280A7,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,,treated_by_medication,,REL-768FB4DDD282,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-162A3ACD0F10-MED-CARD-TEXT-B905AF3E59,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,,treated_by_medication,,REL-162A3ACD0F10,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-E9003277A6CC-MED-CARD-TEXT-D07193A49C,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,includes_medication,,REL-PLANEXEC-E9003277A6CC,MED-CARD-TEXT-D07193A49C,溶栓药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-E9003277A6CC-MED-CARD-TEXT-D07193A49C,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,includes_medication,,REL-PLANEXEC-E9003277A6CC,MED-CARD-TEXT-D07193A49C,溶栓药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-E9003277A6CC-MED-CARD-TEXT-D07193A49C,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-CCS,慢性冠脉综合征,,includes_medication,,REL-PLANEXEC-E9003277A6CC,MED-CARD-TEXT-D07193A49C,溶栓药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-E9003277A6CC-MED-CARD-TEXT-D07193A49C,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,,includes_medication,,REL-PLANEXEC-E9003277A6CC,MED-CARD-TEXT-D07193A49C,溶栓药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-E9003277A6CC-MED-CARD-TEXT-D07193A49C,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,,includes_medication,,REL-PLANEXEC-E9003277A6CC,MED-CARD-TEXT-D07193A49C,溶栓药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-E9003277A6CC-MED-CARD-TEXT-D07193A49C,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-OLD-MI,陈旧性心肌梗死,,includes_medication,,REL-PLANEXEC-E9003277A6CC,MED-CARD-TEXT-D07193A49C,溶栓药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-E9003277A6CC-MED-CARD-TEXT-D07193A49C,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,includes_medication,,REL-PLANEXEC-E9003277A6CC,MED-CARD-TEXT-D07193A49C,溶栓药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-E9003277A6CC-MED-CARD-TEXT-D07193A49C,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,,includes_medication,,REL-PLANEXEC-E9003277A6CC,MED-CARD-TEXT-D07193A49C,溶栓药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-E9003277A6CC-MED-CARD-TEXT-D07193A49C,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,,includes_medication,,REL-PLANEXEC-E9003277A6CC,MED-CARD-TEXT-D07193A49C,溶栓药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-26E3978A2AA0-MED-CARD-TEXT-4E798D0AB2,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,includes_medication,,REL-PLANEXEC-26E3978A2AA0,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-26E3978A2AA0-MED-CARD-TEXT-4E798D0AB2,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,includes_medication,,REL-PLANEXEC-26E3978A2AA0,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-26E3978A2AA0-MED-CARD-TEXT-4E798D0AB2,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-CCS,慢性冠脉综合征,,includes_medication,,REL-PLANEXEC-26E3978A2AA0,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-26E3978A2AA0-MED-CARD-TEXT-4E798D0AB2,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,,includes_medication,,REL-PLANEXEC-26E3978A2AA0,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-26E3978A2AA0-MED-CARD-TEXT-4E798D0AB2,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-OLD-MI,陈旧性心肌梗死,,includes_medication,,REL-PLANEXEC-26E3978A2AA0,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-26E3978A2AA0-MED-CARD-TEXT-4E798D0AB2,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,includes_medication,,REL-PLANEXEC-26E3978A2AA0,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-26E3978A2AA0-MED-CARD-TEXT-4E798D0AB2,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,,includes_medication,,REL-PLANEXEC-26E3978A2AA0,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-26E3978A2AA0-MED-CARD-TEXT-4E798D0AB2,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,,includes_medication,,REL-PLANEXEC-26E3978A2AA0,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-3D5058DCB2A1-MED-CARD-TEXT-EE219280A7,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,,includes_medication,,REL-PLANEXEC-3D5058DCB2A1,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-3D5058DCB2A1-MED-CARD-TEXT-EE219280A7,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,,includes_medication,,REL-PLANEXEC-3D5058DCB2A1,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-3D5058DCB2A1-MED-CARD-TEXT-EE219280A7,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,,includes_medication,,REL-PLANEXEC-3D5058DCB2A1,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-3D5058DCB2A1-MED-CARD-TEXT-EE219280A7,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,includes_medication,,REL-PLANEXEC-3D5058DCB2A1,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-3D5058DCB2A1-MED-CARD-TEXT-EE219280A7,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,,includes_medication,,REL-PLANEXEC-3D5058DCB2A1,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-3D5058DCB2A1-MED-CARD-TEXT-EE219280A7,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,includes_medication,,REL-PLANEXEC-3D5058DCB2A1,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-648659B1398E-MED-CARD-E40082221530,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,includes_medication,,REL-PLANEXEC-648659B1398E,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-648659B1398E-MED-CARD-E40082221530,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,,includes_medication,,REL-PLANEXEC-648659B1398E,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-648659B1398E-MED-CARD-E40082221530,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,includes_medication,,REL-PLANEXEC-648659B1398E,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-613CF0F4952E-MED-CARD-C015B7A5655A,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,includes_medication,,REL-PLANEXEC-613CF0F4952E,MED-CARD-C015B7A5655A,血管紧张素Ⅱ受体阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-613CF0F4952E-MED-CARD-C015B7A5655A,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,,includes_medication,,REL-PLANEXEC-613CF0F4952E,MED-CARD-C015B7A5655A,血管紧张素Ⅱ受体阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-613CF0F4952E-MED-CARD-C015B7A5655A,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,includes_medication,,REL-PLANEXEC-613CF0F4952E,MED-CARD-C015B7A5655A,血管紧张素Ⅱ受体阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-78F32C05C4D5-MED-CARD-TEXT-B905AF3E59,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,includes_medication,,REL-PLANEXEC-78F32C05C4D5,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-78F32C05C4D5-MED-CARD-TEXT-B905AF3E59,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,,includes_medication,,REL-PLANEXEC-78F32C05C4D5,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-78F32C05C4D5-MED-CARD-TEXT-B905AF3E59,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,includes_medication,,REL-PLANEXEC-78F32C05C4D5,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-69676CE2B455-MED-CARD-TEXT-28E925C6DE,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,includes_medication,,REL-PLANEXEC-69676CE2B455,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-69676CE2B455-MED-CARD-TEXT-28E925C6DE,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,,includes_medication,,REL-PLANEXEC-69676CE2B455,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-69676CE2B455-MED-CARD-TEXT-28E925C6DE,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,includes_medication,,REL-PLANEXEC-69676CE2B455,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-779257EACB28-MED-DIURETIC,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,includes_medication,,REL-PLANEXEC-779257EACB28,MED-DIURETIC,利尿剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-779257EACB28-MED-DIURETIC,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,,includes_medication,,REL-PLANEXEC-779257EACB28,MED-DIURETIC,利尿剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-779257EACB28-MED-DIURETIC,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,includes_medication,,REL-PLANEXEC-779257EACB28,MED-DIURETIC,利尿剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-B7DCDFE04B40-MED-CARD-TEXT-D07193A49C,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,includes_medication,,REL-PLANEXEC-B7DCDFE04B40,MED-CARD-TEXT-D07193A49C,溶栓药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-B7DCDFE04B40-MED-CARD-TEXT-D07193A49C,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,,includes_medication,,REL-PLANEXEC-B7DCDFE04B40,MED-CARD-TEXT-D07193A49C,溶栓药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-B7DCDFE04B40-MED-CARD-TEXT-D07193A49C,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,includes_medication,,REL-PLANEXEC-B7DCDFE04B40,MED-CARD-TEXT-D07193A49C,溶栓药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-B7DCDFE04B40-MED-CARD-TEXT-D07193A49C,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,,includes_medication,,REL-PLANEXEC-B7DCDFE04B40,MED-CARD-TEXT-D07193A49C,溶栓药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-B7DCDFE04B40-MED-CARD-TEXT-D07193A49C,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,,includes_medication,,REL-PLANEXEC-B7DCDFE04B40,MED-CARD-TEXT-D07193A49C,溶栓药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-F77F1D6441CD-MED-AMIODARONE,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,includes_medication,,REL-PLANEXEC-F77F1D6441CD,MED-AMIODARONE,胺碘酮,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-F77F1D6441CD-MED-AMIODARONE,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,includes_medication,,REL-PLANEXEC-F77F1D6441CD,MED-AMIODARONE,胺碘酮,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-F77F1D6441CD-MED-AMIODARONE,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,,includes_medication,,REL-PLANEXEC-F77F1D6441CD,MED-AMIODARONE,胺碘酮,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-F77F1D6441CD-MED-AMIODARONE,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,,includes_medication,,REL-PLANEXEC-F77F1D6441CD,MED-AMIODARONE,胺碘酮,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-FB5BE79A4953-MED-CARD-DAE0F0B68F1D,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-SILENT-ISCHEMIA,隐匿性冠心病,,includes_medication,,REL-PLANEXEC-FB5BE79A4953,MED-CARD-DAE0F0B68F1D,他汀类药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-2C0FA7A51273-MED-CARD-TEXT-4E798D0AB2,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-SILENT-ISCHEMIA,隐匿性冠心病,,includes_medication,,REL-PLANEXEC-2C0FA7A51273,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CAD-20260623-001-REL-PLANEXEC-A1114FFCE2D6-MED-CARD-36D5B18BD8D3,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-SILENT-ISCHEMIA,隐匿性冠心病,,includes_medication,,REL-PLANEXEC-A1114FFCE2D6,MED-CARD-36D5B18BD8D3,β受体阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-91D5E2F339C77C72FE1B-MED-DIURETIC,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-ABVC,致心律失常性双心室心肌病,,treated_by_medication,,REL-91D5E2F339C77C72FE1B,MED-DIURETIC,利尿剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-C3BC4A8E158FF97CAF4A-MED-AMIODARONE,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-ACM,致心律失常性心肌病,,treated_by_medication,,REL-C3BC4A8E158FF97CAF4A,MED-AMIODARONE,胺碘酮,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-EAE88DEF2DBE595021F7-MED-DIURETIC,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-ACM,致心律失常性心肌病,,treated_by_medication,,REL-EAE88DEF2DBE595021F7,MED-DIURETIC,利尿剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-7D10F4C7D5B9396683B3-MED-BETA-BLOCKER,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,treated_by_medication,,REL-7D10F4C7D5B9396683B3,MED-BETA-BLOCKER,β受体拮抗剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-93515DA528687628F0F8-MED-DIURETIC,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,treated_by_medication,,REL-93515DA528687628F0F8,MED-DIURETIC,利尿剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-08BB77076684D8774BF5-MED-BETA-BLOCKER,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-HCM,肥厚型心肌病,,treated_by_medication,,REL-08BB77076684D8774BF5,MED-BETA-BLOCKER,β受体拮抗剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-AB62AE412FBF07B37B16-MED-DIURETIC,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-HCM,肥厚型心肌病,,treated_by_medication,,REL-AB62AE412FBF07B37B16,MED-DIURETIC,利尿剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-7EAABFAB763EB1D15BE3-MED-DIURETIC,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-RCM,限制型心肌病,,treated_by_medication,,REL-7EAABFAB763EB1D15BE3,MED-DIURETIC,利尿剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-8264BE30C894-MED-CARD-TEXT-28E925C6DE,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-HCM,肥厚型心肌病,,treated_by_medication,,REL-8264BE30C894,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-264C9FADD599-MED-CARD-E40082221530,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,treated_by_medication,,REL-264C9FADD599,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-03DBF8ADABAF-MED-CARD-TEXT-B905AF3E59,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,treated_by_medication,,REL-03DBF8ADABAF,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-5D67DD33B376-MED-CARD-TEXT-4E1713BBBA,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,treated_by_medication,,REL-5D67DD33B376,MED-CARD-TEXT-4E1713BBBA,醛固酮受体拮抗剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-075D29135955-MED-CARD-TEXT-93710567D3,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,treated_by_medication,,REL-075D29135955,MED-CARD-TEXT-93710567D3,洋地黄类药物,,,,,,
